unq_id,timestamp,customer_no,location,revenue_per_minute,before
Cust_2019-09-02 07:56:00_no_98,2019-09-02 07:56:00,98,dairy,5,dairy
Cust_2019-09-02 07:56:00_no_99,2019-09-02 07:56:00,99,dairy,5,dairy
Cust_2019-09-02 07:57:00_no_86,2019-09-02 07:57:00,86,fruit,4,dairy
Cust_2019-09-02 07:57:00_no_88,2019-09-02 07:57:00,88,checkout,0,fruit
Cust_2019-09-02 07:57:00_no_92,2019-09-02 07:57:00,92,checkout,0,checkout
Cust_2019-09-02 07:57:00_no_95,2019-09-02 07:57:00,95,fruit,4,checkout
Cust_2019-09-02 07:57:00_no_98,2019-09-02 07:57:00,98,drinks,6,fruit
Cust_2019-09-02 07:58:00_no_98,2019-09-02 07:58:00,98,fruit,4,drinks
Cust_2019-09-02 07:58:00_no_99,2019-09-02 07:58:00,99,drinks,6,fruit
Cust_2019-09-02 07:59:00_no_80,2019-09-02 07:59:00,80,fruit,4,drinks
Cust_2019-09-02 07:59:00_no_91,2019-09-02 07:59:00,91,checkout,0,fruit
Cust_2019-09-02 07:59:00_no_98,2019-09-02 07:59:00,98,drinks,6,checkout
Cust_2019-09-02 08:00:00_no_101,2019-09-02 08:00:00,101,checkout,0,drinks
Cust_2019-09-02 08:00:00_no_98,2019-09-02 08:00:00,98,checkout,0,checkout
Cust_2019-09-02 08:00:00_no_99,2019-09-02 08:00:00,99,spices,3,checkout
Cust_2019-09-02 08:01:00_no_102,2019-09-02 08:01:00,102,checkout,0,spices
Cust_2019-09-02 08:01:00_no_84,2019-09-02 08:01:00,84,drinks,6,checkout
Cust_2019-09-02 08:01:00_no_86,2019-09-02 08:01:00,86,spices,3,drinks
Cust_2019-09-02 08:01:00_no_97,2019-09-02 08:01:00,97,checkout,0,spices
Cust_2019-09-02 08:01:00_no_99,2019-09-02 08:01:00,99,drinks,6,checkout
Cust_2019-09-02 08:02:00_no_103,2019-09-02 08:02:00,103,dairy,5,drinks
Cust_2019-09-02 08:02:00_no_104,2019-09-02 08:02:00,104,fruit,4,dairy
Cust_2019-09-02 08:02:00_no_105,2019-09-02 08:02:00,105,fruit,4,fruit
Cust_2019-09-02 08:02:00_no_80,2019-09-02 08:02:00,80,checkout,0,fruit
Cust_2019-09-02 08:02:00_no_84,2019-09-02 08:02:00,84,checkout,0,checkout
Cust_2019-09-02 08:02:00_no_95,2019-09-02 08:02:00,95,spices,3,checkout
Cust_2019-09-02 08:03:00_no_100,2019-09-02 08:03:00,100,checkout,0,spices
Cust_2019-09-02 08:03:00_no_105,2019-09-02 08:03:00,105,checkout,0,checkout
Cust_2019-09-02 08:03:00_no_106,2019-09-02 08:03:00,106,drinks,6,checkout
Cust_2019-09-02 08:03:00_no_107,2019-09-02 08:03:00,107,dairy,5,drinks
Cust_2019-09-02 08:03:00_no_108,2019-09-02 08:03:00,108,fruit,4,dairy
Cust_2019-09-02 08:03:00_no_95,2019-09-02 08:03:00,95,dairy,5,fruit
Cust_2019-09-02 08:03:00_no_99,2019-09-02 08:03:00,99,checkout,0,dairy
Cust_2019-09-02 08:04:00_no_103,2019-09-02 08:04:00,103,drinks,6,checkout
Cust_2019-09-02 08:04:00_no_106,2019-09-02 08:04:00,106,spices,3,drinks
Cust_2019-09-02 08:05:00_no_103,2019-09-02 08:05:00,103,spices,3,spices
Cust_2019-09-02 08:05:00_no_109,2019-09-02 08:05:00,109,dairy,5,spices
Cust_2019-09-02 08:05:00_no_110,2019-09-02 08:05:00,110,spices,3,dairy
Cust_2019-09-02 08:05:00_no_86,2019-09-02 08:05:00,86,dairy,5,spices
Cust_2019-09-02 08:06:00_no_103,2019-09-02 08:06:00,103,drinks,6,dairy
Cust_2019-09-02 08:06:00_no_106,2019-09-02 08:06:00,106,checkout,0,drinks
Cust_2019-09-02 08:06:00_no_108,2019-09-02 08:06:00,108,dairy,5,checkout
Cust_2019-09-02 08:06:00_no_111,2019-09-02 08:06:00,111,fruit,4,dairy
Cust_2019-09-02 08:06:00_no_112,2019-09-02 08:06:00,112,fruit,4,fruit
Cust_2019-09-02 08:06:00_no_113,2019-09-02 08:06:00,113,dairy,5,fruit
Cust_2019-09-02 08:06:00_no_114,2019-09-02 08:06:00,114,drinks,6,dairy
Cust_2019-09-02 08:06:00_no_86,2019-09-02 08:06:00,86,drinks,6,drinks
Cust_2019-09-02 08:07:00_no_108,2019-09-02 08:07:00,108,checkout,0,drinks
Cust_2019-09-02 08:07:00_no_112,2019-09-02 08:07:00,112,dairy,5,checkout
Cust_2019-09-02 08:07:00_no_114,2019-09-02 08:07:00,114,checkout,0,dairy
Cust_2019-09-02 08:07:00_no_115,2019-09-02 08:07:00,115,fruit,4,checkout
Cust_2019-09-02 08:07:00_no_116,2019-09-02 08:07:00,116,drinks,6,fruit
Cust_2019-09-02 08:07:00_no_86,2019-09-02 08:07:00,86,fruit,4,drinks
Cust_2019-09-02 08:08:00_no_103,2019-09-02 08:08:00,103,checkout,0,fruit
Cust_2019-09-02 08:08:00_no_104,2019-09-02 08:08:00,104,spices,3,checkout
Cust_2019-09-02 08:08:00_no_110,2019-09-02 08:08:00,110,dairy,5,spices
Cust_2019-09-02 08:08:00_no_113,2019-09-02 08:08:00,113,drinks,6,dairy
Cust_2019-09-02 08:08:00_no_116,2019-09-02 08:08:00,116,checkout,0,drinks
Cust_2019-09-02 08:09:00_no_104,2019-09-02 08:09:00,104,drinks,6,checkout
Cust_2019-09-02 08:09:00_no_113,2019-09-02 08:09:00,113,fruit,4,drinks
Cust_2019-09-02 08:09:00_no_86,2019-09-02 08:09:00,86,drinks,6,fruit
Cust_2019-09-02 08:10:00_no_117,2019-09-02 08:10:00,117,dairy,5,drinks
Cust_2019-09-02 08:10:00_no_118,2019-09-02 08:10:00,118,fruit,4,dairy
Cust_2019-09-02 08:10:00_no_119,2019-09-02 08:10:00,119,drinks,6,fruit
Cust_2019-09-02 08:11:00_no_104,2019-09-02 08:11:00,104,spices,3,drinks
Cust_2019-09-02 08:11:00_no_110,2019-09-02 08:11:00,110,checkout,0,spices
Cust_2019-09-02 08:11:00_no_113,2019-09-02 08:11:00,113,checkout,0,checkout
Cust_2019-09-02 08:11:00_no_119,2019-09-02 08:11:00,119,checkout,0,checkout
Cust_2019-09-02 08:11:00_no_120,2019-09-02 08:11:00,120,spices,3,checkout
Cust_2019-09-02 08:11:00_no_121,2019-09-02 08:11:00,121,dairy,5,spices
Cust_2019-09-02 08:11:00_no_122,2019-09-02 08:11:00,122,dairy,5,dairy
Cust_2019-09-02 08:12:00_no_104,2019-09-02 08:12:00,104,dairy,5,dairy
Cust_2019-09-02 08:12:00_no_117,2019-09-02 08:12:00,117,spices,3,dairy
Cust_2019-09-02 08:12:00_no_118,2019-09-02 08:12:00,118,checkout,0,spices
Cust_2019-09-02 08:12:00_no_86,2019-09-02 08:12:00,86,checkout,0,checkout
Cust_2019-09-02 08:13:00_no_111,2019-09-02 08:13:00,111,dairy,5,checkout
Cust_2019-09-02 08:13:00_no_112,2019-09-02 08:13:00,112,checkout,0,dairy
Cust_2019-09-02 08:13:00_no_123,2019-09-02 08:13:00,123,drinks,6,checkout
Cust_2019-09-02 08:14:00_no_115,2019-09-02 08:14:00,115,checkout,0,drinks
Cust_2019-09-02 08:14:00_no_120,2019-09-02 08:14:00,120,dairy,5,checkout
Cust_2019-09-02 08:14:00_no_124,2019-09-02 08:14:00,124,fruit,4,dairy
Cust_2019-09-02 08:14:00_no_125,2019-09-02 08:14:00,125,fruit,4,fruit
Cust_2019-09-02 08:14:00_no_126,2019-09-02 08:14:00,126,fruit,4,fruit
Cust_2019-09-02 08:15:00_no_104,2019-09-02 08:15:00,104,fruit,4,fruit
Cust_2019-09-02 08:15:00_no_111,2019-09-02 08:15:00,111,checkout,0,fruit
Cust_2019-09-02 08:15:00_no_120,2019-09-02 08:15:00,120,checkout,0,checkout
Cust_2019-09-02 08:16:00_no_117,2019-09-02 08:16:00,117,drinks,6,checkout
Cust_2019-09-02 08:16:00_no_121,2019-09-02 08:16:00,121,checkout,0,drinks
Cust_2019-09-02 08:16:00_no_122,2019-09-02 08:16:00,122,drinks,6,checkout
Cust_2019-09-02 08:16:00_no_124,2019-09-02 08:16:00,124,checkout,0,drinks
Cust_2019-09-02 08:16:00_no_125,2019-09-02 08:16:00,125,checkout,0,checkout
Cust_2019-09-02 08:16:00_no_127,2019-09-02 08:16:00,127,spices,3,checkout
Cust_2019-09-02 08:16:00_no_128,2019-09-02 08:16:00,128,fruit,4,spices
Cust_2019-09-02 08:16:00_no_129,2019-09-02 08:16:00,129,spices,3,fruit
Cust_2019-09-02 08:16:00_no_130,2019-09-02 08:16:00,130,drinks,6,spices
Cust_2019-09-02 08:17:00_no_117,2019-09-02 08:17:00,117,checkout,0,drinks
Cust_2019-09-02 08:17:00_no_122,2019-09-02 08:17:00,122,checkout,0,checkout
Cust_2019-09-02 08:17:00_no_123,2019-09-02 08:17:00,123,dairy,5,checkout
Cust_2019-09-02 08:17:00_no_127,2019-09-02 08:17:00,127,fruit,4,dairy
Cust_2019-09-02 08:17:00_no_129,2019-09-02 08:17:00,129,checkout,0,fruit
Cust_2019-09-02 08:18:00_no_107,2019-09-02 08:18:00,107,spices,3,checkout
Cust_2019-09-02 08:18:00_no_123,2019-09-02 08:18:00,123,checkout,0,spices
Cust_2019-09-02 08:18:00_no_127,2019-09-02 08:18:00,127,spices,3,checkout
Cust_2019-09-02 08:18:00_no_130,2019-09-02 08:18:00,130,checkout,0,spices
Cust_2019-09-02 08:19:00_no_107,2019-09-02 08:19:00,107,checkout,0,checkout
Cust_2019-09-02 08:19:00_no_127,2019-09-02 08:19:00,127,checkout,0,checkout
Cust_2019-09-02 08:20:00_no_131,2019-09-02 08:20:00,131,dairy,5,checkout
Cust_2019-09-02 08:21:00_no_126,2019-09-02 08:21:00,126,checkout,0,dairy
Cust_2019-09-02 08:21:00_no_131,2019-09-02 08:21:00,131,checkout,0,checkout
Cust_2019-09-02 08:21:00_no_132,2019-09-02 08:21:00,132,fruit,4,checkout
Cust_2019-09-02 08:22:00_no_128,2019-09-02 08:22:00,128,checkout,0,fruit
Cust_2019-09-02 08:22:00_no_133,2019-09-02 08:22:00,133,dairy,5,checkout
Cust_2019-09-02 08:22:00_no_134,2019-09-02 08:22:00,134,drinks,6,dairy
Cust_2019-09-02 08:22:00_no_135,2019-09-02 08:22:00,135,dairy,5,drinks
Cust_2019-09-02 08:22:00_no_136,2019-09-02 08:22:00,136,dairy,5,dairy
Cust_2019-09-02 08:22:00_no_137,2019-09-02 08:22:00,137,fruit,4,dairy
Cust_2019-09-02 08:22:00_no_138,2019-09-02 08:22:00,138,fruit,4,fruit
Cust_2019-09-02 08:22:00_no_139,2019-09-02 08:22:00,139,dairy,5,fruit
Cust_2019-09-02 08:22:00_no_140,2019-09-02 08:22:00,140,fruit,4,dairy
Cust_2019-09-02 08:22:00_no_95,2019-09-02 08:22:00,95,checkout,0,fruit
Cust_2019-09-02 08:23:00_no_132,2019-09-02 08:23:00,132,checkout,0,checkout
Cust_2019-09-02 08:23:00_no_138,2019-09-02 08:23:00,138,dairy,5,checkout
Cust_2019-09-02 08:23:00_no_141,2019-09-02 08:23:00,141,fruit,4,dairy
Cust_2019-09-02 08:23:00_no_142,2019-09-02 08:23:00,142,dairy,5,fruit
Cust_2019-09-02 08:23:00_no_143,2019-09-02 08:23:00,143,dairy,5,dairy
Cust_2019-09-02 08:24:00_no_104,2019-09-02 08:24:00,104,checkout,0,dairy
Cust_2019-09-02 08:24:00_no_138,2019-09-02 08:24:00,138,spices,3,checkout
Cust_2019-09-02 08:25:00_no_133,2019-09-02 08:25:00,133,drinks,6,spices
Cust_2019-09-02 08:25:00_no_138,2019-09-02 08:25:00,138,drinks,6,drinks
Cust_2019-09-02 08:25:00_no_139,2019-09-02 08:25:00,139,checkout,0,drinks
Cust_2019-09-02 08:25:00_no_140,2019-09-02 08:25:00,140,checkout,0,checkout
Cust_2019-09-02 08:25:00_no_141,2019-09-02 08:25:00,141,checkout,0,checkout
Cust_2019-09-02 08:26:00_no_134,2019-09-02 08:26:00,134,checkout,0,checkout
Cust_2019-09-02 08:26:00_no_135,2019-09-02 08:26:00,135,checkout,0,checkout
Cust_2019-09-02 08:26:00_no_136,2019-09-02 08:26:00,136,drinks,6,checkout
Cust_2019-09-02 08:26:00_no_137,2019-09-02 08:26:00,137,checkout,0,drinks
Cust_2019-09-02 08:26:00_no_143,2019-09-02 08:26:00,143,drinks,6,checkout
Cust_2019-09-02 08:26:00_no_144,2019-09-02 08:26:00,144,drinks,6,drinks
Cust_2019-09-02 08:26:00_no_145,2019-09-02 08:26:00,145,drinks,6,drinks
Cust_2019-09-02 08:26:00_no_146,2019-09-02 08:26:00,146,dairy,5,drinks
Cust_2019-09-02 08:27:00_no_136,2019-09-02 08:27:00,136,fruit,4,dairy
Cust_2019-09-02 08:27:00_no_143,2019-09-02 08:27:00,143,checkout,0,fruit
Cust_2019-09-02 08:27:00_no_145,2019-09-02 08:27:00,145,checkout,0,checkout
Cust_2019-09-02 08:28:00_no_136,2019-09-02 08:28:00,136,checkout,0,checkout
Cust_2019-09-02 08:28:00_no_142,2019-09-02 08:28:00,142,drinks,6,checkout
Cust_2019-09-02 08:28:00_no_146,2019-09-02 08:28:00,146,spices,3,drinks
Cust_2019-09-02 08:28:00_no_147,2019-09-02 08:28:00,147,dairy,5,spices
Cust_2019-09-02 08:28:00_no_148,2019-09-02 08:28:00,148,spices,3,dairy
Cust_2019-09-02 08:28:00_no_149,2019-09-02 08:28:00,149,spices,3,spices
Cust_2019-09-02 08:29:00_no_138,2019-09-02 08:29:00,138,checkout,0,spices
Cust_2019-09-02 08:29:00_no_146,2019-09-02 08:29:00,146,drinks,6,checkout
Cust_2019-09-02 08:29:00_no_149,2019-09-02 08:29:00,149,fruit,4,drinks
Cust_2019-09-02 08:29:00_no_150,2019-09-02 08:29:00,150,dairy,5,fruit
Cust_2019-09-02 08:29:00_no_151,2019-09-02 08:29:00,151,dairy,5,dairy
Cust_2019-09-02 08:30:00_no_142,2019-09-02 08:30:00,142,checkout,0,dairy
Cust_2019-09-02 08:30:00_no_147,2019-09-02 08:30:00,147,fruit,4,checkout
Cust_2019-09-02 08:30:00_no_148,2019-09-02 08:30:00,148,checkout,0,fruit
Cust_2019-09-02 08:31:00_no_144,2019-09-02 08:31:00,144,spices,3,checkout
Cust_2019-09-02 08:31:00_no_146,2019-09-02 08:31:00,146,spices,3,spices
Cust_2019-09-02 08:31:00_no_147,2019-09-02 08:31:00,147,spices,3,spices
Cust_2019-09-02 08:31:00_no_152,2019-09-02 08:31:00,152,fruit,4,spices
Cust_2019-09-02 08:31:00_no_153,2019-09-02 08:31:00,153,dairy,5,fruit
Cust_2019-09-02 08:31:00_no_154,2019-09-02 08:31:00,154,dairy,5,dairy
Cust_2019-09-02 08:31:00_no_155,2019-09-02 08:31:00,155,drinks,6,dairy
Cust_2019-09-02 08:32:00_no_147,2019-09-02 08:32:00,147,fruit,4,drinks
Cust_2019-09-02 08:32:00_no_149,2019-09-02 08:32:00,149,checkout,0,fruit
Cust_2019-09-02 08:32:00_no_155,2019-09-02 08:32:00,155,checkout,0,checkout
Cust_2019-09-02 08:32:00_no_156,2019-09-02 08:32:00,156,fruit,4,checkout
Cust_2019-09-02 08:32:00_no_157,2019-09-02 08:32:00,157,spices,3,fruit
Cust_2019-09-02 08:33:00_no_109,2019-09-02 08:33:00,109,spices,3,spices
Cust_2019-09-02 08:33:00_no_133,2019-09-02 08:33:00,133,spices,3,spices
Cust_2019-09-02 08:33:00_no_146,2019-09-02 08:33:00,146,checkout,0,spices
Cust_2019-09-02 08:33:00_no_152,2019-09-02 08:33:00,152,checkout,0,checkout
Cust_2019-09-02 08:33:00_no_153,2019-09-02 08:33:00,153,checkout,0,checkout
Cust_2019-09-02 08:33:00_no_154,2019-09-02 08:33:00,154,spices,3,checkout
Cust_2019-09-02 08:33:00_no_156,2019-09-02 08:33:00,156,checkout,0,spices
Cust_2019-09-02 08:33:00_no_158,2019-09-02 08:33:00,158,drinks,6,checkout
Cust_2019-09-02 08:33:00_no_159,2019-09-02 08:33:00,159,drinks,6,drinks
Cust_2019-09-02 08:33:00_no_160,2019-09-02 08:33:00,160,fruit,4,drinks
Cust_2019-09-02 08:34:00_no_109,2019-09-02 08:34:00,109,drinks,6,fruit
Cust_2019-09-02 08:34:00_no_147,2019-09-02 08:34:00,147,drinks,6,drinks
Cust_2019-09-02 08:34:00_no_150,2019-09-02 08:34:00,150,drinks,6,drinks
Cust_2019-09-02 08:34:00_no_151,2019-09-02 08:34:00,151,fruit,4,drinks
Cust_2019-09-02 08:34:00_no_159,2019-09-02 08:34:00,159,fruit,4,fruit
Cust_2019-09-02 08:34:00_no_161,2019-09-02 08:34:00,161,dairy,5,fruit
Cust_2019-09-02 08:34:00_no_162,2019-09-02 08:34:00,162,spices,3,dairy
Cust_2019-09-02 08:34:00_no_163,2019-09-02 08:34:00,163,drinks,6,spices
Cust_2019-09-02 08:34:00_no_164,2019-09-02 08:34:00,164,fruit,4,drinks
Cust_2019-09-02 08:35:00_no_144,2019-09-02 08:35:00,144,drinks,6,fruit
Cust_2019-09-02 08:35:00_no_150,2019-09-02 08:35:00,150,checkout,0,drinks
Cust_2019-09-02 08:35:00_no_157,2019-09-02 08:35:00,157,dairy,5,checkout
Cust_2019-09-02 08:35:00_no_158,2019-09-02 08:35:00,158,spices,3,dairy
Cust_2019-09-02 08:35:00_no_160,2019-09-02 08:35:00,160,drinks,6,spices
Cust_2019-09-02 08:35:00_no_161,2019-09-02 08:35:00,161,drinks,6,drinks
Cust_2019-09-02 08:35:00_no_162,2019-09-02 08:35:00,162,fruit,4,drinks
Cust_2019-09-02 08:35:00_no_163,2019-09-02 08:35:00,163,spices,3,fruit
Cust_2019-09-02 08:35:00_no_165,2019-09-02 08:35:00,165,fruit,4,spices
Cust_2019-09-02 08:36:00_no_133,2019-09-02 08:36:00,133,dairy,5,fruit
Cust_2019-09-02 08:36:00_no_144,2019-09-02 08:36:00,144,checkout,0,dairy
Cust_2019-09-02 08:36:00_no_154,2019-09-02 08:36:00,154,drinks,6,checkout
Cust_2019-09-02 08:36:00_no_158,2019-09-02 08:36:00,158,drinks,6,drinks
Cust_2019-09-02 08:36:00_no_163,2019-09-02 08:36:00,163,dairy,5,drinks
Cust_2019-09-02 08:36:00_no_164,2019-09-02 08:36:00,164,dairy,5,dairy
Cust_2019-09-02 08:37:00_no_109,2019-09-02 08:37:00,109,fruit,4,dairy
Cust_2019-09-02 08:37:00_no_161,2019-09-02 08:37:00,161,spices,3,fruit
Cust_2019-09-02 08:37:00_no_166,2019-09-02 08:37:00,166,dairy,5,spices
Cust_2019-09-02 08:37:00_no_167,2019-09-02 08:37:00,167,spices,3,dairy
Cust_2019-09-02 08:38:00_no_147,2019-09-02 08:38:00,147,checkout,0,spices
Cust_2019-09-02 08:38:00_no_154,2019-09-02 08:38:00,154,fruit,4,checkout
Cust_2019-09-02 08:38:00_no_157,2019-09-02 08:38:00,157,checkout,0,fruit
Cust_2019-09-02 08:38:00_no_159,2019-09-02 08:38:00,159,spices,3,checkout
Cust_2019-09-02 08:38:00_no_162,2019-09-02 08:38:00,162,checkout,0,spices
Cust_2019-09-02 08:38:00_no_167,2019-09-02 08:38:00,167,dairy,5,checkout
Cust_2019-09-02 08:38:00_no_168,2019-09-02 08:38:00,168,drinks,6,dairy
Cust_2019-09-02 08:39:00_no_109,2019-09-02 08:39:00,109,dairy,5,drinks
Cust_2019-09-02 08:39:00_no_151,2019-09-02 08:39:00,151,checkout,0,dairy
Cust_2019-09-02 08:39:00_no_161,2019-09-02 08:39:00,161,drinks,6,checkout
Cust_2019-09-02 08:39:00_no_167,2019-09-02 08:39:00,167,fruit,4,drinks
Cust_2019-09-02 08:39:00_no_169,2019-09-02 08:39:00,169,drinks,6,fruit
Cust_2019-09-02 08:40:00_no_160,2019-09-02 08:40:00,160,checkout,0,drinks
Cust_2019-09-02 08:40:00_no_168,2019-09-02 08:40:00,168,spices,3,checkout
Cust_2019-09-02 08:40:00_no_170,2019-09-02 08:40:00,170,fruit,4,spices
Cust_2019-09-02 08:40:00_no_171,2019-09-02 08:40:00,171,spices,3,fruit
Cust_2019-09-02 08:40:00_no_172,2019-09-02 08:40:00,172,drinks,6,spices
Cust_2019-09-02 08:40:00_no_173,2019-09-02 08:40:00,173,drinks,6,drinks
Cust_2019-09-02 08:40:00_no_174,2019-09-02 08:40:00,174,fruit,4,drinks
Cust_2019-09-02 08:41:00_no_133,2019-09-02 08:41:00,133,spices,3,fruit
Cust_2019-09-02 08:41:00_no_154,2019-09-02 08:41:00,154,drinks,6,spices
Cust_2019-09-02 08:41:00_no_161,2019-09-02 08:41:00,161,spices,3,drinks
Cust_2019-09-02 08:41:00_no_164,2019-09-02 08:41:00,164,checkout,0,spices
Cust_2019-09-02 08:41:00_no_167,2019-09-02 08:41:00,167,dairy,5,checkout
Cust_2019-09-02 08:41:00_no_168,2019-09-02 08:41:00,168,checkout,0,dairy
Cust_2019-09-02 08:41:00_no_171,2019-09-02 08:41:00,171,dairy,5,checkout
Cust_2019-09-02 08:41:00_no_175,2019-09-02 08:41:00,175,drinks,6,dairy
Cust_2019-09-02 08:41:00_no_176,2019-09-02 08:41:00,176,drinks,6,drinks
Cust_2019-09-02 08:42:00_no_163,2019-09-02 08:42:00,163,drinks,6,drinks
Cust_2019-09-02 08:42:00_no_165,2019-09-02 08:42:00,165,dairy,5,drinks
Cust_2019-09-02 08:42:00_no_167,2019-09-02 08:42:00,167,drinks,6,dairy
Cust_2019-09-02 08:42:00_no_169,2019-09-02 08:42:00,169,spices,3,drinks
Cust_2019-09-02 08:42:00_no_172,2019-09-02 08:42:00,172,spices,3,spices
Cust_2019-09-02 08:42:00_no_175,2019-09-02 08:42:00,175,checkout,0,spices
Cust_2019-09-02 08:42:00_no_176,2019-09-02 08:42:00,176,fruit,4,checkout
Cust_2019-09-02 08:43:00_no_154,2019-09-02 08:43:00,154,fruit,4,fruit
Cust_2019-09-02 08:43:00_no_165,2019-09-02 08:43:00,165,drinks,6,fruit
Cust_2019-09-02 08:43:00_no_170,2019-09-02 08:43:00,170,checkout,0,drinks
Cust_2019-09-02 08:43:00_no_177,2019-09-02 08:43:00,177,fruit,4,checkout
Cust_2019-09-02 08:43:00_no_178,2019-09-02 08:43:00,178,fruit,4,fruit
Cust_2019-09-02 08:43:00_no_179,2019-09-02 08:43:00,179,spices,3,fruit
Cust_2019-09-02 08:43:00_no_180,2019-09-02 08:43:00,180,fruit,4,spices
Cust_2019-09-02 08:43:00_no_181,2019-09-02 08:43:00,181,fruit,4,fruit
Cust_2019-09-02 08:43:00_no_182,2019-09-02 08:43:00,182,dairy,5,fruit
Cust_2019-09-02 08:43:00_no_183,2019-09-02 08:43:00,183,fruit,4,dairy
Cust_2019-09-02 08:44:00_no_109,2019-09-02 08:44:00,109,spices,3,fruit
Cust_2019-09-02 08:44:00_no_154,2019-09-02 08:44:00,154,spices,3,spices
Cust_2019-09-02 08:44:00_no_159,2019-09-02 08:44:00,159,drinks,6,spices
Cust_2019-09-02 08:44:00_no_166,2019-09-02 08:44:00,166,checkout,0,drinks
Cust_2019-09-02 08:44:00_no_169,2019-09-02 08:44:00,169,checkout,0,checkout
Cust_2019-09-02 08:44:00_no_171,2019-09-02 08:44:00,171,checkout,0,checkout
Cust_2019-09-02 08:44:00_no_174,2019-09-02 08:44:00,174,checkout,0,checkout
Cust_2019-09-02 08:44:00_no_176,2019-09-02 08:44:00,176,checkout,0,checkout
Cust_2019-09-02 08:44:00_no_181,2019-09-02 08:44:00,181,dairy,5,checkout
Cust_2019-09-02 08:44:00_no_183,2019-09-02 08:44:00,183,checkout,0,dairy
Cust_2019-09-02 08:44:00_no_184,2019-09-02 08:44:00,184,drinks,6,checkout
Cust_2019-09-02 08:45:00_no_109,2019-09-02 08:45:00,109,fruit,4,drinks
Cust_2019-09-02 08:45:00_no_133,2019-09-02 08:45:00,133,dairy,5,fruit
Cust_2019-09-02 08:45:00_no_158,2019-09-02 08:45:00,158,checkout,0,dairy
Cust_2019-09-02 08:45:00_no_159,2019-09-02 08:45:00,159,fruit,4,checkout
Cust_2019-09-02 08:45:00_no_173,2019-09-02 08:45:00,173,checkout,0,fruit
Cust_2019-09-02 08:45:00_no_177,2019-09-02 08:45:00,177,checkout,0,checkout
Cust_2019-09-02 08:45:00_no_179,2019-09-02 08:45:00,179,drinks,6,checkout
Cust_2019-09-02 08:45:00_no_181,2019-09-02 08:45:00,181,checkout,0,drinks
Cust_2019-09-02 08:45:00_no_182,2019-09-02 08:45:00,182,spices,3,checkout
Cust_2019-09-02 08:45:00_no_184,2019-09-02 08:45:00,184,spices,3,spices
Cust_2019-09-02 08:46:00_no_109,2019-09-02 08:46:00,109,spices,3,spices
Cust_2019-09-02 08:46:00_no_133,2019-09-02 08:46:00,133,fruit,4,spices
Cust_2019-09-02 08:46:00_no_154,2019-09-02 08:46:00,154,dairy,5,fruit
Cust_2019-09-02 08:46:00_no_159,2019-09-02 08:46:00,159,checkout,0,dairy
Cust_2019-09-02 08:46:00_no_161,2019-09-02 08:46:00,161,dairy,5,checkout
Cust_2019-09-02 08:46:00_no_172,2019-09-02 08:46:00,172,dairy,5,dairy
Cust_2019-09-02 08:46:00_no_178,2019-09-02 08:46:00,178,drinks,6,dairy
Cust_2019-09-02 08:46:00_no_179,2019-09-02 08:46:00,179,checkout,0,drinks
Cust_2019-09-02 08:46:00_no_182,2019-09-02 08:46:00,182,dairy,5,checkout
Cust_2019-09-02 08:46:00_no_184,2019-09-02 08:46:00,184,drinks,6,dairy
Cust_2019-09-02 08:46:00_no_185,2019-09-02 08:46:00,185,dairy,5,drinks
Cust_2019-09-02 08:46:00_no_186,2019-09-02 08:46:00,186,dairy,5,dairy
Cust_2019-09-02 08:46:00_no_187,2019-09-02 08:46:00,187,drinks,6,dairy
Cust_2019-09-02 08:47:00_no_133,2019-09-02 08:47:00,133,checkout,0,drinks
Cust_2019-09-02 08:47:00_no_161,2019-09-02 08:47:00,161,checkout,0,checkout
Cust_2019-09-02 08:47:00_no_167,2019-09-02 08:47:00,167,spices,3,checkout
Cust_2019-09-02 08:47:00_no_184,2019-09-02 08:47:00,184,fruit,4,spices
Cust_2019-09-02 08:47:00_no_188,2019-09-02 08:47:00,188,fruit,4,fruit
Cust_2019-09-02 08:47:00_no_189,2019-09-02 08:47:00,189,dairy,5,fruit
Cust_2019-09-02 08:47:00_no_190,2019-09-02 08:47:00,190,spices,3,dairy
Cust_2019-09-02 08:47:00_no_191,2019-09-02 08:47:00,191,dairy,5,spices
Cust_2019-09-02 08:48:00_no_109,2019-09-02 08:48:00,109,drinks,6,dairy
Cust_2019-09-02 08:48:00_no_167,2019-09-02 08:48:00,167,fruit,4,drinks
Cust_2019-09-02 08:48:00_no_184,2019-09-02 08:48:00,184,checkout,0,fruit
Cust_2019-09-02 08:48:00_no_187,2019-09-02 08:48:00,187,spices,3,checkout
Cust_2019-09-02 08:48:00_no_189,2019-09-02 08:48:00,189,spices,3,spices
Cust_2019-09-02 08:48:00_no_190,2019-09-02 08:48:00,190,dairy,5,spices
Cust_2019-09-02 08:48:00_no_192,2019-09-02 08:48:00,192,dairy,5,dairy
Cust_2019-09-02 08:48:00_no_193,2019-09-02 08:48:00,193,drinks,6,dairy
Cust_2019-09-02 08:48:00_no_194,2019-09-02 08:48:00,194,drinks,6,drinks
Cust_2019-09-02 08:48:00_no_195,2019-09-02 08:48:00,195,dairy,5,drinks
Cust_2019-09-02 08:49:00_no_178,2019-09-02 08:49:00,178,checkout,0,dairy
